Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
73.0,-0.19330382347106934,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
78.0,-0.19330382347106934,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
83.0,-0.19330382347106934,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
65.0,-0.1842784881591797,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
77.0,-0.1842784881591797,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
79.0,-0.1842784881591797,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
82.0,-0.1842784881591797,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
25.0,-0.1947476863861084,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
31.0,-0.1947476863861084,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
33.0,-0.1947476863861084,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
34.0,-0.1947476863861084,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
62.0,-8.11922574043274,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
71.0,-8.11922574043274,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
75.0,-8.11922574043274,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
78.0,-8.11922574043274,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
64.0,-8.174498081207275,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
76.0,-8.174498081207275,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
79.0,-8.174498081207275,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
80.0,-8.174498081207275,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
24.0,-7.664749383926392,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
28.0,-7.664749383926392,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
32.0,-7.664749383926392,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
34.0,-7.664749383926392,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
58.0,-2.0599045753479004,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
72.0,-2.0599045753479004,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,-2.0599045753479004,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,-2.0599045753479004,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
47.0,-2.000514030456543,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
63.0,-2.000514030456543,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-2.000514030456543,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
66.0,-2.000514030456543,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
36.0,-1.9403605461120605,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
37.0,-1.9403605461120605,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-1.9403605461120605,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
39.0,-1.9403605461120605,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
58.0,-9.600854396820068,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,-9.600854396820068,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,-9.600854396820068,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,-9.600854396820068,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
47.0,-10.581114530563354,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
61.0,-10.581114530563354,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
63.0,-10.581114530563354,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-10.581114530563354,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
16.0,-11.477054119110107,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
19.0,-11.477054119110107,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
23.0,-11.477054119110107,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
26.0,-11.477054119110107,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
32.0,-10.763583421707153,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
36.0,-10.763583421707153,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
43.0,-10.763583421707153,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
45.0,-10.763583421707153,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
10.0,-11.085633277893066,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
10.0,-11.085633277893066,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
11.0,-11.085633277893066,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
11.0,-11.085633277893066,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
7.0,-10.251385688781738,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
8.0,-10.251385688781738,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
11.0,-10.251385688781738,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
11.0,-10.251385688781738,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
51.0,-0.9751224517822266,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,-0.9751224517822266,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
74.0,-0.9751224517822266,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
71.0,-0.9751224517822266,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
38.0,-1.1363568305969238,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
67.0,-1.1363568305969238,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
73.0,-1.1363568305969238,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
77.0,-1.1363568305969238,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
21.0,-0.9702999591827393,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
32.0,-0.9702999591827393,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
27.0,-0.9702999591827393,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
36.0,-0.9702999591827393,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
68.0,-0.9325926303863525,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
81.0,-0.9325926303863525,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
79.0,-0.9325926303863525,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
84.0,-0.9325926303863525,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
68.0,-1.0329492092132568,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
80.0,-1.0329492092132568,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
82.0,-1.0329492092132568,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
85.0,-1.0329492092132568,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
28.0,-0.9164566993713379,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
34.0,-0.9164566993713379,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
34.0,-0.9164566993713379,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
36.0,-0.9164566993713379,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
59.0,-0.9631757736206055,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
72.0,-0.9631757736206055,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
76.0,-0.9631757736206055,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
79.0,-0.9631757736206055,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
56.0,-0.9265174865722656,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
76.0,-0.9265174865722656,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
79.0,-0.9265174865722656,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
83.0,-0.9265174865722656,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
27.0,-1.1981256008148193,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
37.0,-1.1981256008148193,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
35.0,-1.1981256008148193,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
38.0,-1.1981256008148193,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
48.0,-1.1771132946014404,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,-1.1771132946014404,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,-1.1771132946014404,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
68.0,-1.1771132946014404,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
55.0,-1.0636651515960693,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
65.0,-1.0636651515960693,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
68.0,-1.0636651515960693,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
69.0,-1.0636651515960693,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
19.0,-1.0933570861816406,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
23.0,-1.0933570861816406,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
24.0,-1.0933570861816406,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
26.0,-1.0933570861816406,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,-1.115462303161621,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,-1.115462303161621,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-1.115462303161621,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,-1.115462303161621,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
57.0,-1.2738544940948486,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-1.2738544940948486,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-1.2738544940948486,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
65.0,-1.2738544940948486,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
21.0,-1.2706115245819092,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
21.0,-1.2706115245819092,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
22.0,-1.2706115245819092,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
22.0,-1.2706115245819092,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
46.0,-1.2388474941253662,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,-1.2388474941253662,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,-1.2388474941253662,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,-1.2388474941253662,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,-1.2492473125457764,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
49.0,-1.2492473125457764,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
77.0,-1.2492473125457764,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
75.0,-1.2492473125457764,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
13.0,-1.2027671337127686,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
32.0,-1.2027671337127686,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
32.0,-1.2027671337127686,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
33.0,-1.2027671337127686,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
50.0,-0.0003783702850341797,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
65.0,-0.0003783702850341797,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
74.0,-0.0003783702850341797,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
75.0,-0.0003783702850341797,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
48.0,-0.0004572868347167969,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
58.0,-0.0004572868347167969,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
60.0,-0.0004572868347167969,30,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
69.0,-0.0004572868347167969,40,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
31.0,-0.0004241466522216797,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
30.0,-0.0004241466522216797,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
34.0,-0.0004241466522216797,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
39.0,-0.0004241466522216797,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
52.0,-0.17784881591796875,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
70.0,-0.17784881591796875,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
80.0,-0.17784881591796875,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
85.0,-0.17784881591796875,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
63.0,-0.23757529258728027,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
69.0,-0.23757529258728027,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
77.0,-0.23757529258728027,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
83.0,-0.23757529258728027,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
30.0,-0.2135477066040039,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
35.0,-0.2135477066040039,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
38.0,-0.2135477066040039,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
38.0,-0.2135477066040039,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
49.0,-7.934673070907593,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
70.0,-7.934673070907593,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
73.0,-7.934673070907593,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
78.0,-7.934673070907593,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
65.0,-7.991906404495239,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
76.0,-7.991906404495239,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
81.0,-7.991906404495239,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
83.0,-7.991906404495239,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
42.0,-7.967231750488281,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
42.0,-7.967231750488281,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
43.0,-7.967231750488281,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
43.0,-7.967231750488281,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
50.0,-1.8019781112670898,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,-1.8019781112670898,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
73.0,-1.8019781112670898,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,-1.8019781112670898,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
49.0,-1.7416250705718994,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
68.0,-1.7416250705718994,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
71.0,-1.7416250705718994,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
72.0,-1.7416250705718994,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
24.0,-1.788745641708374,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
25.0,-1.788745641708374,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
25.0,-1.788745641708374,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
26.0,-1.788745641708374,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
48.0,-12.325124025344849,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-12.325124025344849,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,-12.325124025344849,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,-12.325124025344849,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,-10.062159776687622,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-10.062159776687622,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
66.0,-10.062159776687622,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
67.0,-10.062159776687622,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
17.0,-10.352572917938232,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
18.0,-10.352572917938232,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
19.0,-10.352572917938232,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
20.0,-10.352572917938232,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
30.0,-9.08358359336853,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
34.0,-9.08358359336853,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
35.0,-9.08358359336853,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-9.08358359336853,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
8.0,-8.993991613388062,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
8.0,-8.993991613388062,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
9.0,-8.993991613388062,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
9.0,-8.993991613388062,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
15.0,-8.977451801300049,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
15.0,-8.977451801300049,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
16.0,-8.977451801300049,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
16.0,-8.977451801300049,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
