Score,Computation Time,Standard Deviation,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
28.0,-1.0932159900665284,0.0,60,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,-0.928352665901184,0.0,60,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.0,-1.2862200260162353,0.0,60,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
44.0,-1.2098982095718385,0.0,60,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
82.0,-1.3695075511932373,0.0,60,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.4,-5.005090975761414,0.5163977794943216,60,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
43.3,-5.040589332580566,1.766981104093143,60,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
86.1,-5.224887275695801,0.5676462121975493,60,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
87.0,-0.5367902517318726,1.885618083164126,60,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
43.4,-0.5570021152496338,1.6465452046971296,60,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
77.4,-0.6161532402038574,1.6465452046971298,60,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
86.6,-0.5976398468017579,0.5163977794943211,60,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
48.4,-0.586052656173706,0.516397779494322,60,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
82.9,-0.5977296829223633,0.8755950357709139,60,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
87.2,-0.5376106977462769,0.4216370213557811,60,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
45.8,-0.5438709259033203,0.6324555320336754,60,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.0,-0.5475285530090332,0.0,60,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.1,-0.5670822143554688,2.8067379246694517,60,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
43.3,-0.5672893524169922,2.311805451253293,60,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.4,-0.5783440828323364,1.837873166945361,60,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.0,-0.529623007774353,0.0,60,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
49.8,-0.542785382270813,0.6324555320336761,60,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
