Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
81.0,-0.04589676856994629,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
89.0,-0.04589676856994629,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.04589676856994629,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.04589676856994629,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
70.0,-0.0441896915435791,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,-0.0441896915435791,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,-0.0441896915435791,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,-0.0441896915435791,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,-0.03827238082885742,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
79.0,-0.03827238082885742,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
83.0,-0.03827238082885742,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
83.0,-0.03827238082885742,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,-0.04027366638183594,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
89.0,-0.04027366638183594,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.04027366638183594,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.04027366638183594,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
49.0,-0.04538249969482422,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,-0.04538249969482422,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,-0.04538249969482422,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,-0.04538249969482422,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
44.0,-0.00035834312438964844,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
68.0,-0.00035834312438964844,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
71.0,-0.00035834312438964844,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,-0.00035834312438964844,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
63.0,-0.0002770423889160156,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
84.0,-0.0002770423889160156,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
86.0,-0.0002770423889160156,30,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
87.0,-0.0002770423889160156,40,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
30.0,-0.0002791881561279297,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
45.0,-0.0002791881561279297,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
57.0,-0.0002791881561279297,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
68.0,-0.0002791881561279297,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
59.0,-0.020252704620361328,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
74.0,-0.020252704620361328,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
86.0,-0.020252704620361328,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
90.0,-0.020252704620361328,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
68.0,-0.02386760711669922,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
90.0,-0.02386760711669922,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
90.0,-0.02386760711669922,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
91.0,-0.02386760711669922,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
61.0,-0.027107954025268555,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
64.0,-0.027107954025268555,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
66.0,-0.027107954025268555,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
67.0,-0.027107954025268555,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
69.0,-1.5496923923492432,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
80.0,-1.5496923923492432,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
87.0,-1.5496923923492432,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
90.0,-1.5496923923492432,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
81.0,-1.5281484127044678,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
89.0,-1.5281484127044678,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
91.0,-1.5281484127044678,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
90.0,-1.5281484127044678,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
48.0,-1.5235767364501953,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
62.0,-1.5235767364501953,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
66.0,-1.5235767364501953,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
67.0,-1.5235767364501953,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
79.0,-0.3690648078918457,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.0,-0.3690648078918457,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,-0.3690648078918457,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,-0.3690648078918457,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
84.0,-0.37772536277770996,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
89.0,-0.37772536277770996,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
89.0,-0.37772536277770996,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.37772536277770996,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
68.0,-0.4021477699279785,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,-0.4021477699279785,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,-0.4021477699279785,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,-0.4021477699279785,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,-0.6461844444274902,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
72.0,-0.6461844444274902,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
77.0,-0.6461844444274902,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
80.0,-0.6461844444274902,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
72.0,-0.6405668258666992,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
83.0,-0.6405668258666992,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
90.0,-0.6405668258666992,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
90.0,-0.6405668258666992,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
57.0,-0.6187093257904053,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,-0.6187093257904053,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,-0.6187093257904053,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,-0.6187093257904053,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
