Score,Computation Time,Standard Deviation,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
89.5,0.5824091672897339,3.7490739597340004,10,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.7,0.6567166090011597,0.6749485577105513,10,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.6,0.6581434011459351,2.1705094128132942,10,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.1,0.26010453701019287,10.027185270276224,10,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.3,0.4642066240310669,7.379400758568105,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
97.2,0.5134226083755493,2.898275349237887,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
88.6,0.05174863338470459,6.0037025612903605,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.9,0.5158995389938354,1.1972189997378653,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
99.5,0.5161421775817872,0.5270462766947299,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,0.06903126239776611,0.0,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
97.1,1.2678697109222412,1.1005049346146119,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.6,1.3113542556762696,0.5163977794943252,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
91.7,0.9065411329269409,4.448470398787529,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.9,1.2402426958084107,2.1317702607092652,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.5,1.2791301012039185,1.90029237516523,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
87.5,0.8727310419082641,3.4075080500434796,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1.1655634880065917,1.2472191289246457,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.4,1.1166408061981201,1.7126976771553495,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
80.3,0.7892859935760498,5.558776843874917,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.2,1.3724499702453614,1.032795558988646,20,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.2,1.3607732772827148,1.229272594305719,20,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.1,1.0206127643585206,1.2866839377079167,20,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.5,1.4739951133728026,0.7071067811865481,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.0,1.4579468011856078,0.8164965809277275,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.8,1.1075271844863892,0.42163702135578324,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
97.8,1.0328357934951782,1.3165611772087662,20,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.7,1.1096440076828002,0.8232726023485626,20,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.1,0.612835168838501,2.3309511649396124,20,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.5,1.0444557428359986,0.707106781186547,20,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.1,1.1605894088745117,1.1005049346146132,20,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,0.704161548614502,0.0,20,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.8,0.7463226318359375,1.6193277068654814,20,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.8,0.7413244724273682,0.7888106377466159,20,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.9,0.3670486927032471,8.006247560499236,20,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.3,1.011556577682495,0.6749485577105512,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
98.9,0.995478892326355,0.5676462121975477,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
93.7,0.552961778640747,3.8600518131237553,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
50.0,1.1105225086212158,0.0,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
50.0,1.1000789165496827,0.0,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
50.0,0.6172537565231323,0.0,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
98.6,1.2254535913467408,0.5163977794943259,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.3,1.2131841897964477,0.6749485577105526,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.7,0.7973618984222413,2.6267851073127373,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.7,1.2235320568084718,0.674948557710552,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.1,1.2417893648147582,0.8755950357709116,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.8,0.768701720237732,2.7406406388125983,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.8,1.2008417129516602,0.7888106377466151,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.5,1.1662780523300171,0.7071067811865483,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.1,0.7957225322723389,3.0713731999438485,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.3,1.0979012966156005,0.9486832980505132,20,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.3,1.1169225931167603,0.6749485577105531,20,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
97.8,0.6590336084365844,1.3984117975602013,20,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.7,1.1312429904937744,0.6749485577105533,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
98.9,1.1627889394760131,0.5676462121975469,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
98.2,0.7029677152633667,1.8737959096740253,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.5,1.1618361949920655,0.5270462766947306,20,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,1.156471061706543,0.4714045207910317,20,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.1,0.7110059976577758,2.183269719175043,20,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.7,1.1823242902755737,0.6749485577105514,20,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.9,1.189149761199951,0.8755950357709147,20,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.5,0.7625793933868408,0.707106781186549,20,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.7,1.1042981147766113,0.9486832980505125,20,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.1,1.1032192945480346,0.7378647873726253,20,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.4,0.655326247215271,4.115013163202924,20,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.7,0.5543518304824829,4.217687623436437,20,knn,None-None,<class 'QueryModels.RandomSampling'>,1fermat
98.8,0.5924591541290283,1.4757295747452446,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
93.8,0.12119317054748535,3.9665266081716055,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
87.9,0.594684386253357,20.256411879259915,20,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
65.7,0.6404449224472046,21.776899075243318,20,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
65.4,0.13890359401702881,16.567706204809674,20,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
97.0,1.1196605682373046,1.8257418583505538,20,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.5,1.1274652481079102,1.5092308563562369,20,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.9,0.7010329008102417,3.4785054261852184,20,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.4,1.032554531097412,1.7763883459298957,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.8,1.0588003873825074,1.5491933384829657,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.3,0.7506017208099365,4.191260749066641,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.2,1.0402350902557373,2.616188916046477,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.4,0.9322214841842651,2.270584848790186,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
87.4,0.6141891241073608,6.703233050799692,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.9,1.2155444145202636,1.1005049346146116,20,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.4,0.9921889305114746,0.5163977794943224,20,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.2,0.7096397399902343,0.7888106377466154,20,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.4,1.2751893520355224,1.1737877907772687,20,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.3,1.1657023191452027,0.48304589153964583,20,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.6,0.9417712688446045,0.516397779494321,20,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
96.8,1.093621277809143,1.5491933384829673,20,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.6,1.161217451095581,1.5055453054181622,20,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.2,0.5519250869750977,2.149935399546279,20,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.9,1.131296443939209,1.6633299933166206,20,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.5,1.0727221727371217,0.9718253158075497,20,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.4,0.6963608264923096,0.9660917830792959,20,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.9,0.716851019859314,1.4491376746189455,20,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.6,0.7678348541259765,1.1737877907772674,20,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,0.35803072452545165,8.894442709417554,20,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
