Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
100.0,1.1727039813995361,20,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,0.3813135623931885,20,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,1.5575096607208252,20,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.0,1.4892430305480957,20,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
85.0,0.6259927749633789,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,0.9708647727966309,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
94.0,0.8411414623260498,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.0,1.0288596153259277,20,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1.3298089504241943,20,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,0.9544064998626709,20,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
83.0,0.505324125289917,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,0.8699758052825928,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,0.8372774124145508,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,0.23888635635375977,20,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,0.8360567092895508,20,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,0.6573734283447266,20,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,0.779491662979126,20,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.3070144653320312,20,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,1.3363499641418457,20,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,0.4684271812438965,20,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
